Marca temporal,¿Cuál es su edad?,¿Cuál es su nivel educativo?,¿Cuál es su ocupación?,¿En qué tipo de vivienda reside?,¿Cuál es su nivel de ingresos mensual?,¿En qué área o zona de la ciudad reside?,¿Qué dispositivos electrónicos posee actualmente? ,¿Con qué frecuencia actualiza o reemplaza estos dispositivos?,¿Cuántos dispositivos electrónicos ha adquirido en el último año?,¿Cuántos dispositivos electrónicos tiene en desuso actualmente?,"Cuando un dispositivo electrónico deja de funcionar, ¿cuál es su primera acción?",¿Qué hace con los dispositivos electrónicos cuando ya no los utiliza?,¿Con qué frecuencia lleva sus dispositivos electrónicos al reciclaje?,¿Qué tipo de dispositivos electrónicos ha reciclado en el último año?,¿Qué tipo de dispositivos electrónicos ha desechado en el último año?,¿Está informado sobre los centros de reciclaje para residuos electrónicos en su área?,¿Ha participado alguna vez en campañas de reciclaje de dispositivos electrónicos? ,¿Cuán importante considera el reciclaje de dispositivos electrónicos?,¿Qué barreras enfrenta para reciclar dispositivos electrónicos? ,¿Qué factores le motivarían a reciclar más sus dispositivos electrónicos? ," 
¿Está familiarizado con tecnologías que monitorean el uso de dispositivos electrónicos?",¿Estaría dispuesto a utilizar una aplicación móvil que le ayude a gestionar y reciclar sus dispositivos electrónicos?,¿Qué tan cómodo se sentiría usando aplicaciones o dispositivos que ayudan a gestionar el reciclaje de electrónicos?,¿Qué características le gustaría ver en una aplicación de gestión de residuos electrónicos?,"¿Está familiarizado con el concepto de ""Ciudad Inteligente""?",¿Cuántos dispositivos electrónicos ha reemplazado o reparado en el último año?,¿Qué tipo de prácticas sostenibles sigue con respecto a sus dispositivos electrónicos? 
27/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Apartamento,Menos de $400,Sur,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.), Dispositivos de domótica (asistentes de voz, termostatos inteligentes, etc.)",Más de 10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,Ninguno,No,No,Importante,Falta de información,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,Reciclaje
27/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Apartamento,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.), Dispositivos de domótica (asistentes de voz, termostatos inteligentes, etc.)",Más de 10 años,1,1,Intenta repararlo usted mismo,Los tira a la basura,A veces,Computadora,Baterías,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reparación
27/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Casa,$400 - $800,Sur,"Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,Recordatorios para reciclar dispositivos en desuso,No,0,No conozco sobre prácticas sostenibles
27/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,$400 - $800,Sur,"Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.), Dispositivos de domótica (asistentes de voz, termostatos inteligentes, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,Consola de videojuegos,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,1,Reciclaje
27/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Apartamento,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Intenta repararlo usted mismo,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Conocer el impacto ambiental positivo de mi acción",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No sigo prácticas sostenibles
28/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo guarda sin usar,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,0,No conozco sobre prácticas sostenibles
28/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo parcial,Casa,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,Computadora,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reparación
28/11/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Casa,No genero ingreso,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo guarda sin usar,Los guarda,A veces,Ninguno,Teléfono móvil inteligente,No,No,Importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,1,Reutilización
28/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Apartamento,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo guarda sin usar,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,1,No conozco sobre prácticas sostenibles
28/11/2024,25-34 años,Educación técnica o tecnológica,Desempleado,Casa,No genero ingreso,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,Reciclaje
28/11/2024,18-24 años,Educación universitaria,Desempleado,Casa,$400 - $800,Norte,"Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
28/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Lo guarda sin usar,Los guarda,A veces,Computadora,Teléfono móvil inteligente,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reparación
28/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,Ninguno,Sí,Si,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reciclaje
28/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Intenta repararlo usted mismo,Los guarda,A veces,Consola de videojuegos,Ninguno,Sí,Si,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reciclaje
28/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Casa,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,Siempre,"Televisor, Computadora, Teléfono móvil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Ninguno,No,No,Importante,Falta de centros de reciclaje,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,0,Reciclaje
28/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Casa,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Ninguno,No,Si,Importante,Falta de centros de reciclaje,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,0,Reparación
28/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,Menos de $400,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Lo guarda sin usar,Los tira a la basura,A veces,Teléfono móvil inteligente,Ninguno,No,Si,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,1,Reparación
28/11/2024,18-24 años,Educación universitaria,Trabajador a tiempo completo,Apartamento,Menos de $400,Norte,"Televisor, Computadora, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,Televisor,No,Si,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,1,Reciclaje
28/11/2024,18-24 años,Educación universitaria,Estudiante,Apartamento,Menos de $400,Sur,"Televisor, Computadora, Teléfono movil inteligente",Cada 6-10 años,1,0,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,0,No conozco sobre prácticas sostenibles
28/11/2024,18-24 años,Educación universitaria,Estudiante,Casa,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,Si,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,Reutilización
28/11/2024,18-24 años,Educación universitaria,Estudiante,Casa,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Intenta repararlo usted mismo,Los guarda,Nunca,Ninguno,Teléfono móvil inteligente,No,Si,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
28/11/2024,18-24 años,Educación universitaria,Estudiante,Apartamento,Menos de $400,Sur,"Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,Nunca,Ninguno,Ninguno,No,Si,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,0,No sigo prácticas sostenibles
28/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Vivienda compartida,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,0,Reciclaje
28/11/2024,25-34 años,Educación universitaria,Estudiante,Vivienda compartida,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Teléfono móvil inteligente,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar",No,1,Reparación
28/11/2024,18-24 años,Educación técnica o tecnológica,Desempleado,Vivienda compartida,No genero ingreso,Sur,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,1,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Computadora,No,Si,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,No sigo prácticas sostenibles
28/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Vivienda compartida,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Televisor,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo)",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,1,Reutilización
28/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Vivienda compartida,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo guarda sin usar,Los guarda,A veces,Ninguno,Ninguno,No,Si,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
28/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Vivienda compartida,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,"Electrodomésticos inteligentes (nevera, lavadora, etc.)",No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reparación
28/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Vivienda compartida,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,Nunca,Ninguno,Teléfono móvil inteligente,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reparación
28/11/2024,25-34 años,Educación universitaria,Desempleado,Vivienda compartida,No genero ingreso,Centro,"Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar",No,0,No sigo prácticas sostenibles
28/11/2024,25-34 años,Educación universitaria,Estudiante,Vivienda compartida,Menos de $400,Norte,"Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Lo guarda sin usar,Los guarda,A veces,Teléfono móvil inteligente,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reciclaje
28/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Vivienda compartida,$400 - $800,Centro,"Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,0,Lo guarda sin usar,Los guarda,A veces,Teléfono móvil inteligente,Ninguno,No,Si,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,0,No conozco sobre prácticas sostenibles
28/11/2024,18-24 años,Educación universitaria,Desempleado,Vivienda compartida,No genero ingreso,Norte,"Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,1,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,"Electrodomésticos inteligentes (nevera, lavadora, etc.)",No,Si,Importante,Costos,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reciclaje
28/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Vivienda compartida,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,Computadora,No,Si,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reciclaje
28/11/2024,18-24 años,Educación universitaria,Desempleado,Vivienda compartida,No genero ingreso,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,0,Lo lleva a un servicio técnico,Los guarda,A veces,Computadora,Ninguno,No,Si,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar",No,1,Reciclaje
30/11/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Apartamento,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Intenta repararlo usted mismo,Los guarda,A veces,Teléfono móvil inteligente,Televisor,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,0,Reparación
30/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Casa,Menos de $400,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Lo lleva a un servicio técnico,Los tira a la basura,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,Donación
30/11/2024,18-24 años,Educación universitaria,Trabajador a tiempo completo,Apartamento,$400 - $800,Centro,"Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Intenta repararlo usted mismo,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
30/11/2024,25-34 años,Educación técnica o tecnológica,Estudiante,Casa,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo guarda sin usar,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No sigo prácticas sostenibles
30/11/2024,18-24 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Lo lleva a un servicio técnico,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,0,No sigo prácticas sostenibles
30/11/2024,18-24 años,Educación secundaria completa,Trabajador a tiempo completo,Apartamento,Menos de $400,Sur,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo reemplaza por uno nuevo,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Costos,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,No conozco sobre prácticas sostenibles
